Artist and Title,Days,T10,Pk,(x?),PkStreams,Total,Artist,Song
"Chappell Roan - Good Luck, Babe!",189,64.0,6,,12546,1450036,Chappell Roan,"Good Luck, Babe!"
Rosa Linn - SNAP,474,,11,,5362,1444187,Rosa Linn,SNAP
Ed Sheeran - I Don't Care,801,79.0,4,,4837,1443980,Ed Sheeran,I Don't Care
The Neighbourhood - Softcore,568,,18,,4721,1437874,The Neighbourhood,Softcore
Imagine Dragons - Enemy,420,92.0,2,(x1),9289,1433608,Imagine Dragons,Enemy
The Weeknd - Reminder,429,,21,,5456,1432188,The Weeknd,Reminder
Ayra Starr - Rush,417,,21,,5898,1425101,Ayra Starr,Rush
Taylor Swift - Fortnight,188,31.0,1,(x8),36281,1400756,Taylor Swift,Fortnight
The Weeknd - Call Out My Name,531,,30,,3900,1398408,The Weeknd,Call Out My Name
Ariana Grande - 7 rings,936,,12,,5565,1381495,Ariana Grande,7 rings
Kendrick Lamar - All The Stars,449,,38,,5379,1380114,Kendrick Lamar,All The Stars
Anuv Jain - Husn,313,18.0,7,,9786,1376259,Anuv Jain,Husn
Lil Nas X - THATS WHAT I WANT,405,8.0,5,,7578,1363160,Lil Nas X,THATS WHAT I WANT
Taylor Swift - cardigan,531,8.0,3,(x4),6137,1359919,Taylor Swift,cardigan
Billie Eilish - everything i wanted,710,43.0,1,(x1),6226,1358907,Billie Eilish,everything i wanted
XXXTENTACION - Moonlight,801,,11,,3220,1355357,XXXTENTACION,Moonlight
Pop Smoke - For The Night,492,75.0,4,,6693,1350064,Pop Smoke,For The Night
Adam Port - Move,139,68.0,6,,12910,1347987,Adam Port,Move
Travis Scott - MY EYES,361,1.0,6,,14969,1345514,Travis Scott,MY EYES
Eminem - Godzilla,678,47.0,3,(x8),6916,1338869,Eminem,Godzilla
"Mitraz - Akhiyaan Gulaab (From ""Teri Baaton Mein Aisa Uljha Jiya"")",272,9.0,8,,8743,1337832,Mitraz,"Akhiyaan Gulaab (From ""Teri Baaton Mein Aisa Uljha Jiya"")"
The Weeknd - Save Your Tears,332,42.0,4,,7550,1324434,The Weeknd,Save Your Tears
Future - Like That,194,34.0,2,(x1),15328,1318221,Future,Like That
Doja Cat - Agora Hills,232,25.0,5,,10456,1297185,Doja Cat,Agora Hills
Ed Sheeran - Photograph,767,,20,,6926,1287382,Ed Sheeran,Photograph
Justin Bieber - Intentions,535,61.0,3,(x3),5378,1282790,Justin Bieber,Intentions
Drake - Toosie Slide,428,133.0,1,(x32),8710,1281001,Drake,Toosie Slide
Sabrina Carpenter - Feather,328,,25,,5837,1274922,Sabrina Carpenter,Feather
Lil Tecca - Ransom,591,80.0,2,(x39),5297,1268120,Lil Tecca,Ransom
Camila Cabello - Bam Bam,407,45.0,5,,6007,1267583,Camila Cabello,Bam Bam
Taylor Swift - august,451,2.0,6,,8261,1267041,Taylor Swift,august
LISA - MONEY,402,50.0,5,,10033,1266352,LISA,MONEY
Post Malone - I Like You (A Happier Song),389,7.0,8,,5918,1249553,Post Malone,I Like You (A Happier Song)
Future - Life Is Good,602,40.0,3,(x2),5964,1249290,Future,Life Is Good
Mariah Carey - All I Want for Christmas Is You,236,73.0,1,(x12),35017,1239299,Mariah Carey,All I Want for Christmas Is You
Sam Smith - Too Good At Goodbyes,695,,74,,2902,1238071,Sam Smith,Too Good At Goodbyes
Future - WAIT FOR U,463,1.0,10,,5068,1235286,Future,WAIT FOR U
Maroon 5 - Beautiful Mistakes,538,,14,,4660,1226126,Maroon 5,Beautiful Mistakes
21 Savage - redrum,213,54.0,4,,11916,1225048,21 Savage,redrum
CJ - Whoopty,387,78.0,2,(x29),8068,1215932,CJ,Whoopty
Sushin Shyam - Illuminati,188,27.0,5,,14116,1214206,Sushin Shyam,Illuminati
Billie Eilish - Happier Than Ever,459,11.0,8,,6618,1209272,Billie Eilish,Happier Than Ever
Calvin Harris - One Kiss,471,,18,,4567,1201128,Calvin Harris,One Kiss
GAYLE - abcdefu,289,111.0,3,(x2),8942,1199159,GAYLE,abcdefu
¥$ - CARNIVAL,179,55.0,1,(x13),17909,1194636,¥$,CARNIVAL
Duncan Laurence - Arcade,528,,11,,5010,1186280,Duncan Laurence,Arcade
Meghan Trainor - Made You Look,288,24.0,7,,8731,1184470,Meghan Trainor,Made You Look
Imagine Dragons - Demons,494,,68,,3337,1183769,Imagine Dragons,Demons
V - FRI(END)S,208,15.0,7,,12303,1168772,V,FRI(END)S
King - Maan Meri Jaan,396,,30,,4962,1167724,King,Maan Meri Jaan
Ali Gatie - It's You,723,2.0,10,,2888,1167653,Ali Gatie,It's You
JP Saxe - If The World Was Ending,717,,28,,2339,1163285,JP Saxe,If The World Was Ending
Ariana Grande - 34+35,421,58.0,3,(x1),7172,1158755,Ariana Grande,34+35
Vishal Mishra - Pehle Bhi Main,234,12.0,8,,9600,1155432,Vishal Mishra,Pehle Bhi Main
Wham! - Last Christmas,215,53.0,1,(x3),34125,1145725,Wham!,Last Christmas
