Artist and Title,Days,T10,Pk,(x?),PkStreams,Total,Artist,Song
Metro Boomin - Walk Em Down (Don't Kill Civilians) [with 21 Savage & feat. Mustafa],7,,69,,8905,43692,Metro Boomin,Walk Em Down (Don't Kill Civilians) [with 21 Savage & feat. Mustafa]
Chella - Nyash Na Nyash,2,,145,,22283,43649,Chella,Nyash Na Nyash
Drake - Jumbotron Shit Poppin,7,,43,,11642,43238,Drake,Jumbotron Shit Poppin
Adekunle Gold - Chasing Peace Of Mind,3,,75,,22781,43236,Adekunle Gold,Chasing Peace Of Mind
DJ Khaled - PARTY,11,,50,,8644,43232,DJ Khaled,PARTY
Aṣa - Believer,14,,27,,8563,43181,Aṣa,Believer
Runtown - Kini Issue,7,,59,,10848,43056,Runtown,Kini Issue
Mavins - Ogini Na Fio,7,,32,,13701,42999,Mavins,Ogini Na Fio
Koffee - Pull Up,19,,76,,4167,42989,Koffee,Pull Up
Kendrick Lamar - Savior - Interlude,9,,32,,12727,42973,Kendrick Lamar,Savior - Interlude
Mohbad - Ponmo,5,,134,,11178,42956,Mohbad,Ponmo
Hitboy Kellz - Pinafore,5,,22,,16919,42780,Hitboy Kellz,Pinafore
21 Savage - 3AM on Glenwood,7,,45,,11449,42735,21 Savage,3AM on Glenwood
Runtown - Propaganda,7,,56,,10910,42701,Runtown,Propaganda
Bella Shmurda - Lagos City,8,,39,,10947,42651,Bella Shmurda,Lagos City
Moses Bliss - Daddy wey dey Pamper,12,,145,,4379,42500,Moses Bliss,Daddy wey dey Pamper
Metro Boomin - I Can't Save You (Interlude) [with Future & feat. Don Toliver],7,,71,,8728,42423,Metro Boomin,I Can't Save You (Interlude) [with Future & feat. Don Toliver]
"Don Toliver - Givin’ Up (Not The One) (Don Toliver & 21 Savage, 2 Chainz)",4,,75,,17201,42177,Don Toliver,"Givin’ Up (Not The One) (Don Toliver & 21 Savage, 2 Chainz)"
Black Sherif - SIMMER DOWN,5,,140,,10071,42161,Black Sherif,SIMMER DOWN
Kizz Daniel - Flex,3,,87,,21034,42153,Kizz Daniel,Flex
Kenny Flex - Familiar,1,,47,,42145,42145,Kenny Flex,Familiar
Tekno - Mufasa,23,,105,,3007,42006,Tekno,Mufasa
Ed Sheeran - Bad Habits,28,,153,,1700,41990,Ed Sheeran,Bad Habits
Travis Scott - LOOOVE,3,,89,,20905,41980,Travis Scott,LOOOVE
Young Thug - Abracadabra,3,,74,,21882,41665,Young Thug,Abracadabra
Burna Boy - Way Too Big,22,,155,,2430,41639,Burna Boy,Way Too Big
Patoranking - Kolo Kolo,16,,122,,3301,41557,Patoranking,Kolo Kolo
Runtown - Under Pressure,7,,62,,10568,41518,Runtown,Under Pressure
Blaqbonez - MAZOE,8,,44,,11187,41459,Blaqbonez,MAZOE
Stonebwoy - Ekelebe,2,,83,,27106,41434,Stonebwoy,Ekelebe
Black Sherif - Toxic Love City,12,,87,,5214,41421,Black Sherif,Toxic Love City
D'banj - Since '04,2,,82,,24730,41397,D'banj,Since '04
Marshmello - Bye Bye,14,,80,,5639,41292,Marshmello,Bye Bye
Kizz Daniel - ﻿Show You Off,3,,86,,21112,41213,Kizz Daniel,﻿Show You Off
d!di - Motto,1,,27,,41204,41204,d!di,Motto
Gunna - back at it,4,,95,,16755,41155,Gunna,back at it
Kizz Daniel - Feran You Two,3,,90,,20415,41153,Kizz Daniel,Feran You Two
Nicki Minaj - RNB,2,,68,,25588,41153,Nicki Minaj,RNB
Nicki Minaj - Big Foot,2,,64,,23241,41126,Nicki Minaj,Big Foot
EI8HT - Silk & Cologne (EI8HT & Offset) - Spider-Verse Remix,4,,76,,16989,41116,EI8HT,Silk & Cologne (EI8HT & Offset) - Spider-Verse Remix
Drake - More M’s,7,,46,,11370,41112,Drake,More M’s
St. Seii - WOODTALK,5,,39,,14175,41097,St. Seii,WOODTALK
Polo G - Distraction,17,,67,,4686,41092,Polo G,Distraction
Ruger - All My Days,3,,74,,20758,41008,Ruger,All My Days
Lil Nas X - STAR WALKIN' (League of Legends Worlds Anthem),14,,86,,4943,40866,Lil Nas X,STAR WALKIN' (League of Legends Worlds Anthem)
Kendrick Lamar - Mother I Sober,9,,36,,11009,40732,Kendrick Lamar,Mother I Sober
Drake - Currents,9,,20,,11799,40705,Drake,Currents
Rod Wave - Fuck Fame,2,,138,,22540,40699,Rod Wave,Fuck Fame
Aṣa - Love Me Or Give Me Red Wine,13,,31,,8093,40691,Aṣa,Love Me Or Give Me Red Wine
Stefflon Don - Deadly,3,,150,,15025,40676,Stefflon Don,Deadly
Kanye West - BACK TO ME,3,,101,,15726,40609,Kanye West,BACK TO ME
Davido - La La,24,,146,,2479,40589,Davido,La La
Chris Brown - Bruce Lee,2,,68,,23927,40474,Chris Brown,Bruce Lee
Highlife Soes - Night And Day,8,,38,,9201,40440,Highlife Soes,Night And Day
Juice WRLD - In My Head,11,,81,,7055,40437,Juice WRLD,In My Head
DJ Khaled - NO SECRET,8,,36,,11798,40408,DJ Khaled,NO SECRET
Lil Baby - Heyy,10,,53,,7781,40390,Lil Baby,Heyy
Blaqbonez - Louder,2,,141,,21986,40289,Blaqbonez,Louder
PsychoYP - First Milli,2,,68,,25148,40129,PsychoYP,First Milli
NF - CAREFUL,5,,83,,13708,40118,NF,CAREFUL
Show Dem Camp - WYW,9,,44,,9691,40089,Show Dem Camp,WYW
Nasboi - Ashewo,2,,143,,22339,39963,Nasboi,Ashewo
Future - 712PM,11,,11,,11375,39855,Future,712PM
Kizz Daniel - One Dollar,3,,93,,19870,39773,Kizz Daniel,One Dollar
Miley Cyrus - Flowers,9,,130,,4949,39746,Miley Cyrus,Flowers
Runtown - Mad Over You,6,,130,,8738,39658,Runtown,Mad Over You
Zlimfit - TETEYO,1,,63,,39536,39536,Zlimfit,TETEYO
Rod Wave - Call Your Friends,4,,105,,13099,39479,Rod Wave,Call Your Friends
Morravey - WHAT IS LOVE,2,,50,,27630,39265,Morravey,WHAT IS LOVE
Smallgod - Automatic,8,,113,,5884,39143,Smallgod,Automatic
Balloranking - Aje,4,,108,,13236,39126,Balloranking,Aje
Nicki Minaj - Big Difference,2,,77,,23776,39032,Nicki Minaj,Big Difference
Wande Coal - Sho Ma Gba,3,,63,,19017,38881,Wande Coal,Sho Ma Gba
