Artist and Title,Days,T10,Pk,(x?),PkStreams,Total,Artist,Song
Ameen Khattab - Fe Elarayeb Zany Khayeb,358,,79,,18339,3862680,Ameen Khattab,Fe Elarayeb Zany Khayeb
Cairokee - Roma,302,6.0,5,,23458,3831678,Cairokee,Roma
Ahmed Kamel - Ouly,990,,14,,15746,3798062,Ahmed Kamel,Ouly
Felo - العودة من بعد الغياب,130,,17,,37403,3784396,Felo,العودة من بعد الغياب
Travis Scott - FE!N,292,1.0,6,,38936,3769418,Travis Scott,FE!N
Akram Hosny - ستو أنا,528,,12,,14197,3751160,Akram Hosny,ستو أنا
Arctic Monkeys - I Wanna Be Yours,588,,72,,10632,3748323,Arctic Monkeys,I Wanna Be Yours
Jung Kook - Seven,204,18.0,1,(x1),124095,3745822,Jung Kook,Seven
Marwan Moussa - 7OB KHENA2,181,31.0,1,(x1),50167,3710979,Marwan Moussa,7OB KHENA2
Wegz - الغسالة,745,219.0,1,(x30),17164,3704647,Wegz,الغسالة
نور النبوي - خطوة اجباري,485,,12,,11456,3682243,نور النبوي,خطوة اجباري
Magdy El Zahar - سوري مبردش انا بستوري,106,47.0,5,,54448,3657565,Magdy El Zahar,سوري مبردش انا بستوري
Abo El Anwar - Brrr Brrr Brrr,396,110.0,2,(x3),22538,3620762,Abo El Anwar,Brrr Brrr Brrr
Ramy Sabry - بين الحيطان,267,,60,,19559,3565825,Ramy Sabry,بين الحيطان
Maha Ftouni - El Sabr Gamel -الصبر جميل,119,34.0,3,(x5),43030,3524361,Maha Ftouni,El Sabr Gamel -الصبر جميل
Ahmed Saad - Sayrena Ya Donia,555,24.0,7,,12046,3478275,Ahmed Saad,Sayrena Ya Donia
Lege-Cy - مفيش مانع,969,,15,,8446,3477620,Lege-Cy,مفيش مانع
Mohammed Saeed - Law,1121,,38,,8087,3416626,Mohammed Saeed,Law
The Weeknd - Blinding Lights,1197,22.0,5,,4961,3408117,The Weeknd,Blinding Lights
Essam Sasa - يلا ندي للي باعنا بوسة,281,,12,,20237,3401663,Essam Sasa,يلا ندي للي باعنا بوسة
TUL8TE - ليه بنخبي و مش بنقول,91,6.0,8,,49493,3395595,TUL8TE,ليه بنخبي و مش بنقول
Lege-Cy - إتنين بليل,966,,40,,8982,3365567,Lege-Cy,إتنين بليل
Ahmed Santa - Ahmed Santa,414,,20,,14728,3340537,Ahmed Santa,Ahmed Santa
Farid - مرجعليش,227,,18,,26881,3337993,Farid,مرجعليش
ZIAD ZAZA - GABOLNA HKOMA,152,6.0,10,,38778,3326303,ZIAD ZAZA,GABOLNA HKOMA
Ameen Khattab - قال ايه فاكرنى شاب نايتى,128,,15,,37457,3317227,Ameen Khattab,قال ايه فاكرنى شاب نايتى
Mohamed Hamaki - لمون نعناع,246,,40,,19224,3312058,Mohamed Hamaki,لمون نعناع
