Artist and Title,Days,T10,Pk,(x?),PkStreams,Total,Artist,Song
Jack Harlow - First Class,66,22.0,3,(x2),3819,111864,Jack Harlow,First Class
Soolking - Balader,90,,21,,1646,111435,Soolking,Balader
Nicki Minaj - Barbie World,67,23.0,3,(x1),2588,111256,Nicki Minaj,Barbie World
Nina Chuba - Wildberry Lillet,81,6.0,8,,1885,109977,Nina Chuba,Wildberry Lillet
Lil Nas X - INDUSTRY BABY,52,14.0,2,(x3),5025,109882,Lil Nas X,INDUSTRY BABY
GAYLE - abcdefu,62,13.0,1,(x1),3786,108962,GAYLE,abcdefu
Bing Crosby - White Christmas,56,3.0,7,,5540,108037,Bing Crosby,White Christmas
Future - Like That,64,8.0,4,,3353,107956,Future,Like That
Sophie Ellis-Bextor - Murder On The Dancefloor,76,,19,,1993,107791,Sophie Ellis-Bextor,Murder On The Dancefloor
David Guetta - 2U,57,57.0,1,(x1),2467,107647,David Guetta,2U
Queen - Thank God It's Christmas - Non-Album Single,57,,19,,7577,107218,Queen,Thank God It's Christmas - Non-Album Single
Mitski - My Love Mine All Mine,95,,27,,1321,106393,Mitski,My Love Mine All Mine
Coldplay - feelslikeimfallinginlove,91,,26,,1964,106165,Coldplay,feelslikeimfallinginlove
Peter Fox - Zukunft Pink,78,,13,,2017,105645,Peter Fox,Zukunft Pink
Perry Como - It's Beginning to Look a Lot Like Christmas,53,1.0,10,,6716,105280,Perry Como,It's Beginning to Look a Lot Like Christmas
JVKE - golden hour,92,,27,,1380,104579,JVKE,golden hour
Eradyk - Fade,12,11.0,1,(x8),15382,103132,Eradyk,Fade
Calvin Harris - Desire,86,,24,,1630,102881,Calvin Harris,Desire
DJ Khaled - Wild Thoughts,50,50.0,1,(x12),2454,102737,DJ Khaled,Wild Thoughts
Jonas Blue - Mama,70,54.0,5,,1875,102148,Jonas Blue,Mama
CKay - Emiliana,83,,16,,1750,101294,CKay,Emiliana
Ed Sheeran - Galway Girl,68,33.0,3,(x5),2047,100879,Ed Sheeran,Galway Girl
Julia Michaels - Issues,82,25.0,7,,1615,100619,Julia Michaels,Issues
Lil Nas X - MONTERO (Call Me By Your Name),42,18.0,1,(x7),5250,99321,Lil Nas X,MONTERO (Call Me By Your Name)
Metro Boomin - Superhero (Heroes & Villains) [with Future & Chris Brown],78,1.0,8,,2283,98629,Metro Boomin,Superhero (Heroes & Villains) [with Future & Chris Brown]
Shirin David - Bauch Beine Po,74,,22,,1771,97814,Shirin David,Bauch Beine Po
Myke Towers - LALA,81,,20,,1496,97312,Myke Towers,LALA
Hanumankind - Big Dawgs,65,,19,,2039,97085,Hanumankind,Big Dawgs
Lil Uzi Vert - Just Wanna Rock,83,,31,,1451,96947,Lil Uzi Vert,Just Wanna Rock
Drake - IDGAF,64,13.0,5,,4083,96662,Drake,IDGAF
The Chainsmokers - Don't Let Me Down,88,88.0,2,(x1),1431,95901,The Chainsmokers,Don't Let Me Down
Travis Scott - I KNOW ?,80,2.0,7,,3854,95594,Travis Scott,I KNOW ?
