Artist and Title,Days,T10,Pk,(x?),PkStreams,Total,Artist,Song
Dollypran - Rosita,492,7.0,2,(x1),19380,2403031,Dollypran,Rosita
Zouhair Bahaoui - Follow,365,,16,,17542,2393569,Zouhair Bahaoui,Follow
ElGrandeToto - TP,240,23.0,5,,92038,2385400,ElGrandeToto,TP
Soolking - Balader,489,,13,,11927,2377095,Soolking,Balader
L7or - حس بيا,487,113.0,1,(x11),14928,2360484,L7or,حس بيا
Madd - L,648,10.0,1,(x1),20960,2347127,Madd,L
Kawtar - Ghanili,260,,12,,19620,2339903,Kawtar,Ghanili
Libianca - People,314,2.0,10,,11566,2303719,Libianca,People
Inkonnu - Ouh Ouh,424,36.0,1,(x2),90221,2300017,Inkonnu,Ouh Ouh
V - Sweet Night,413,19.0,3,(x1),14053,2298164,V,Sweet Night
Don Bigg - Lmeryoula,611,69.0,1,(x17),18161,2295908,Don Bigg,Lmeryoula
Zouhair Bahaoui - Rouhi,238,,12,,21599,2292785,Zouhair Bahaoui,Rouhi
Tagne - FLOUKA,547,56.0,3,(x6),15292,2263884,Tagne,FLOUKA
Stormy - AMIRA,247,20.0,5,,49013,2259886,Stormy,AMIRA
Inkonnu - ماما,230,43.0,1,(x4),45230,2242230,Inkonnu,ماما
NORDO - 3arbouch,596,3.0,9,,7971,2227392,NORDO,3arbouch
Arctic Monkeys - I Wanna Be Yours,641,,63,,5237,2221138,Arctic Monkeys,I Wanna Be Yours
Muslim - Skati,583,,15,,7235,2218775,Muslim,Skati
Draganov - FORSSA,369,17.0,1,(x1),26556,2217721,Draganov,FORSSA
Mouh Milano - Machafouhach,496,27.0,6,,8565,2217328,Mouh Milano,Machafouhach
Soolking - Suavemente,360,84.0,4,,15143,2209797,Soolking,Suavemente
L'morphine - Huis Clos,526,12.0,4,,42649,2202263,L'morphine,Huis Clos
Chris Brown - Under The Influence,346,53.0,5,,14193,2196260,Chris Brown,Under The Influence
7-Toun - MILANO,361,67.0,5,,13672,2195390,7-Toun,MILANO
Cheb Adoula - Ma3lich Ya 9albi,404,,46,,9951,2164770,Cheb Adoula,Ma3lich Ya 9albi
ElGrandeToto - 7elmet Ado 5,446,31.0,2,(x3),12158,2152240,ElGrandeToto,7elmet Ado 5
