Artist and Title,Days,T10,Pk,(x?),PkStreams,Total,Artist,Song
Joker Xue - 演員,1230,,28,,6104,4159154,Joker Xue,演員
JJ Lin - 那些你很冒險的夢,1260,,11,,7404,4154613,JJ Lin,那些你很冒險的夢
Ed Sheeran - Beautiful People,624,119.0,2,(x35),24041,4120584,Ed Sheeran,Beautiful People
Jay Chou - 說好的幸福呢,1375,,52,,7423,4087548,Jay Chou,說好的幸福呢
Anson Lo 盧瀚霆 - Hey Hey OK!,99,99.0,1,(x14),61916,4045531,Anson Lo 盧瀚霆,Hey Hey OK!
JJ Lin - 她說,1656,,26,,5521,4032124,JJ Lin,她說
Sabrina Carpenter - Espresso,195,37.0,7,,29328,4023735,Sabrina Carpenter,Espresso
Shawn Mendes - Treat You Better,1042,102.0,5,,11171,3997290,Shawn Mendes,Treat You Better
Sabrina Carpenter - Nonsense,651,,53,,8939,3988676,Sabrina Carpenter,Nonsense
Dear Jane - 哀的美敦書,543,97.0,4,,13805,3969888,Dear Jane,哀的美敦書
Shiga Lin - 到此為止,1233,,60,,6082,3960906,Shiga Lin,到此為止
Glass Animals - Heat Waves,702,,43,,10091,3916227,Glass Animals,Heat Waves
Hins Cheung - 青春告別式,298,15.0,1,(x1),43255,3899645,Hins Cheung,青春告別式
Leo Ku - 必殺技,811,,71,,7518,3895401,Leo Ku,必殺技
Maroon 5 - Girls Like You,705,115.0,1,(x37),17464,3872408,Maroon 5,Girls Like You
Coca-Cola Hong Kong - 無糖可口可樂 X 姜濤 • 無可取代,270,40.0,4,,47619,3848942,Coca-Cola Hong Kong,無糖可口可樂 X 姜濤 • 無可取代
"Ariana Grande - thank u, next",605,127.0,1,(x56),27497,3845103,Ariana Grande,"thank u, next"
MC 張天賦 - 世一 (不可一世),464,,13,,24953,3842328,MC 張天賦,世一 (不可一世)
Luis Fonsi - Despacito - Remix,486,146.0,1,(x97),20917,3823058,Luis Fonsi,Despacito - Remix
BLACKPINK - Kill This Love,790,58.0,1,(x8),32019,3815763,BLACKPINK,Kill This Love
Selena Gomez - Wolves,712,106.0,1,(x63),17589,3790679,Selena Gomez,Wolves
Anson Lo 盧瀚霆 - 深閨 feat. Kelly Chen 陳慧琳,134,75.0,4,,36355,3776949,Anson Lo 盧瀚霆,深閨 feat. Kelly Chen 陳慧琳
Ed Sheeran - I Don't Care,589,92.0,1,(x32),30116,3775060,Ed Sheeran,I Don't Care
Kwan Gor - 原來她不夠愛我,1014,59.0,1,(x14),12867,3773521,Kwan Gor,原來她不夠愛我
Tate McRae - greedy,367,,20,,15369,3764289,Tate McRae,greedy
The Chainsmokers - Don't Let Me Down,833,165.0,3,(x2),10904,3763640,The Chainsmokers,Don't Let Me Down
Jason Chan - 別來無恙,1339,,26,,6838,3760095,Jason Chan,別來無恙
Olivia Rodrigo - drivers license,587,63.0,2,(x8),21745,3756195,Olivia Rodrigo,drivers license
陳卓賢 Ian - 夜視鏡,343,,13,,20571,3729560,陳卓賢 Ian,夜視鏡
Jer 柳應廷 - 狂人日記,523,,12,,16291,3718266,Jer 柳應廷,狂人日記
陳卓賢 Ian - 另一個諾貝爾,693,,36,,10922,3717733,陳卓賢 Ian,另一個諾貝爾
JW - 矛盾一生,921,32.0,7,,7398,3706167,JW,矛盾一生
Dua Lipa - Levitating,603,,21,,11332,3697939,Dua Lipa,Levitating
Keung To - Every Single Time,78,78.0,1,(x61),74960,3665766,Keung To,Every Single Time
NewJeans - Attention,515,,33,,13114,3665161,NewJeans,Attention
"Dan + Shay - 10,000 Hours",735,40.0,5,,15336,3646569,Dan + Shay,"10,000 Hours"
Jay Chou - 說好不哭,690,,14,,22284,3644343,Jay Chou,說好不哭
Kiri T - 至少做一件離譜的事,217,25.0,8,,28859,3631601,Kiri T,至少做一件離譜的事
Jer 柳應廷 - 砂之器,379,37.0,2,(x3),36444,3612829,Jer 柳應廷,砂之器
MC 張天賦 - 隔牆有耳,227,32.0,1,(x1),40713,3603049,MC 張天賦,隔牆有耳
Jin - Super Tuna,490,,35,,9988,3569685,Jin,Super Tuna
Miriam Yeung - 野孩子,1355,,61,,4901,3564416,Miriam Yeung,野孩子
Lauv - I Like Me Better,996,,16,,8417,3559542,Lauv,I Like Me Better
陳卓賢 Ian - 搞不懂,404,27.0,2,(x1),34725,3555808,陳卓賢 Ian,搞不懂
Jung Kook - Standing Next to You,355,26.0,5,,30852,3553797,Jung Kook,Standing Next to You
陳卓賢 Ian - Lost At First Sight,253,2.0,9,,23494,3551063,陳卓賢 Ian,Lost At First Sight
Jimin - Who,97,69.0,1,(x8),55858,3548480,Jimin,Who
陳卓賢 Ian - 擁抱後的歌,314,,11,,24649,3517985,陳卓賢 Ian,擁抱後的歌
Justin Bieber - Love Yourself,913,174.0,1,(x42),9686,3508876,Justin Bieber,Love Yourself
Maroon 5 - Sugar,1016,203.0,1,(x51),8186,3498823,Maroon 5,Sugar
Eason Chan - 是但求其愛,379,118.0,1,(x30),32539,3496940,Eason Chan,是但求其愛
Jer 柳應廷 - 水刑物語,505,,14,,15229,3489363,Jer 柳應廷,水刑物語
BLACKPINK - Lovesick Girls,473,49.0,1,(x28),40713,3481647,BLACKPINK,Lovesick Girls
Zpecial - 深夜告別練習,824,,82,,6733,3460797,Zpecial,深夜告別練習
MC 張天賦 - Loser,386,3.0,9,,24372,3449419,MC 張天賦,Loser
YOASOBI - 怪物,811,,56,,7491,3445358,YOASOBI,怪物
