Artist and Title,Days,T10,Pk,(x?),PkStreams,Total,Artist,Song
Agust D - Polar Night,7,,47,,7041,29116,Agust D,Polar Night
j-hope - Safety Zone,9,,30,,7023,29062,j-hope,Safety Zone
Bilal Saeed - Deja Vu,7,,163,,4563,28924,Bilal Saeed,Deja Vu
Agust D - Life Goes On,7,,48,,6920,28776,Agust D,Life Goes On
Yo Yo Honey Singh - Brown Rang,7,,171,,4617,28605,Yo Yo Honey Singh,Brown Rang
21 Savage - née-nah,5,,112,,6720,28314,21 Savage,née-nah
Hasan Raheem - Khamoshiyaan,6,,77,,6294,28297,Hasan Raheem,Khamoshiyaan
raheem khan rk - Phir Aur Kya Chahiye,1,1.0,4,,28163,28163,raheem khan rk,Phir Aur Kya Chahiye
Vishal-Shekhar - Jhoome Jo Pathaan - Arabic Version,3,,36,,9755,28099,Vishal-Shekhar,Jhoome Jo Pathaan - Arabic Version
BTS - Blood Sweat & Tears,11,,40,,5633,28040,BTS,Blood Sweat & Tears
Sidhu Moose Wala - Vaar,10,,103,,3307,27879,Sidhu Moose Wala,Vaar
Shubh - The Flow - Outro,6,,107,,5586,27574,Shubh,The Flow - Outro
Agust D - Interlude : Dawn,7,,55,,6524,27551,Agust D,Interlude : Dawn
Stray Kids - Chk Chk Boom,5,,154,,5852,27452,Stray Kids,Chk Chk Boom
TOMORROW X TOGETHER - Deja Vu,7,,89,,5078,27306,TOMORROW X TOGETHER,Deja Vu
TOMORROW X TOGETHER - Chasing That Feeling,4,,65,,7158,26921,TOMORROW X TOGETHER,Chasing That Feeling
j-hope - STOP,8,,29,,7142,26897,j-hope,STOP
Travis Scott - SIRENS,5,,18,,9174,26882,Travis Scott,SIRENS
Drake - Massive,11,,61,,4305,26822,Drake,Massive
Unknown Artist - Unknown Title,4,,98,,8292,26795,Unknown Artist,Unknown Title
"Sachin-Jigar - Mere Mehboob (From ""Vicky Vidya Ka Woh Wala Video"")",4,,134,,7460,26767,Sachin-Jigar,"Mere Mehboob (From ""Vicky Vidya Ka Woh Wala Video"")"
Sidhu Moose Wala - Death Route,12,,74,,3102,26760,Sidhu Moose Wala,Death Route
Anuv Jain - Alag Asmaan - Acoustic,5,,84,,6498,26621,Anuv Jain,Alag Asmaan - Acoustic
Akhil - Khaab,13,,178,,3695,26498,Akhil,Khaab
Real Boss - Issue (Mudda Tere Ishq Da),7,,185,,4594,26321,Real Boss,Issue (Mudda Tere Ishq Da)
j-hope - Intro,8,,36,,6645,25673,j-hope,Intro
Drake - Falling Back,7,,22,,7729,25634,Drake,Falling Back
j-hope - What if…,8,,33,,6791,25539,j-hope,What if…
Jimin - Like Crazy (UK Garage Remix),9,,42,,4427,25523,Jimin,Like Crazy (UK Garage Remix)
Travis Scott - CIRCUS MAXIMUS,5,,23,,8014,25519,Travis Scott,CIRCUS MAXIMUS
Maher Zain - Ya Nabi Salam Alayka - Vocals Only Version,9,,72,,4017,25384,Maher Zain,Ya Nabi Salam Alayka - Vocals Only Version
Taylor Swift - But Daddy I Love Him,3,,47,,12570,25321,Taylor Swift,But Daddy I Love Him
BTS - Run,5,,27,,12812,25304,BTS,Run
Kanye West - CARNIVAL,4,,105,,7069,25257,Kanye West,CARNIVAL
Hasan Raheem - Kaleji,5,,49,,7756,25014,Hasan Raheem,Kaleji
Metro Boomin - Around Me,7,,114,,4252,24931,Metro Boomin,Around Me
Umair - LOVER BOY ROMANCE,4,,153,,6641,24660,Umair,LOVER BOY ROMANCE
Stefflon Don - Dilemma (Feat. Sidhu Moose Wala),3,,100,,8261,24644,Stefflon Don,Dilemma (Feat. Sidhu Moose Wala)
Drake - Broke Boys,7,,57,,5600,24510,Drake,Broke Boys
BLACKPINK - The Happiest Girl,7,,42,,5571,24398,BLACKPINK,The Happiest Girl
Pritam - Zara Sa,10,,42,,4452,24313,Pritam,Zara Sa
Travis Scott - SKITZO,5,,33,,7296,24167,Travis Scott,SKITZO
Drake - Slime You Out,5,,102,,6131,24090,Drake,Slime You Out
Vatsal Dodiya - Apna Banale (Lofi),7,,159,,3834,24069,Vatsal Dodiya,Apna Banale (Lofi)
Pritam - Subhanallah,4,,176,,6456,23786,Pritam,Subhanallah
Nusrat Fateh Ali Khan - Ya Gaus Ya Meeran,3,,79,,9459,23765,Nusrat Fateh Ali Khan,Ya Gaus Ya Meeran
Prod. by IGMOR - Jind Kadh Ke,4,,163,,6681,23750,Prod. by IGMOR,Jind Kadh Ke
Jal - Sajni,13,,182,,2156,23739,Jal,Sajni
Drake - Virginia Beach,4,,48,,8782,23730,Drake,Virginia Beach
Steve Lacy - Bad Habit,14,,183,,1977,23664,Steve Lacy,Bad Habit
BTS - Attack on Bangtan,4,,78,,7400,23568,BTS,Attack on Bangtan
Joji - Feeling Like The End,7,,64,,4897,23552,Joji,Feeling Like The End
j-hope - Music Box : Reflection,7,,34,,6759,23481,j-hope,Music Box : Reflection
Taylor Swift - I Can See You (Taylor’s Version) (From The Vault),5,,87,,6257,23417,Taylor Swift,I Can See You (Taylor’s Version) (From The Vault)
Taylor Swift - Style (Taylor's Version),3,,20,,12401,23400,Taylor Swift,Style (Taylor's Version)
UMI - wherever u r (ft. V of BTS),1,,13,,23387,23387,UMI,wherever u r (ft. V of BTS)
BTS - Black Swan,8,,37,,4509,23209,BTS,Black Swan
Taylor Swift - Suburban Legends (Taylor's Version) (From The Vault),4,,51,,8566,23191,Taylor Swift,Suburban Legends (Taylor's Version) (From The Vault)
