Artist and Title,Days,T10,Pk,(x?),PkStreams,Total,Artist,Song
Gheboasă - Baba,181,23.0,4,,36334,2574001,Gheboasă,Baba
Mgk666 - Tokyo Drift,330,1.0,8,,19764,2563620,Mgk666,Tokyo Drift
Alex Velea - Minim Doi,448,,60,,10590,2557478,Alex Velea,Minim Doi
Gesaffelstein - Lost in the Fire,627,17.0,1,(x4),8599,2552470,Gesaffelstein,Lost in the Fire
Dua Lipa - Don't Start Now,606,121.0,3,(x8),10276,2549947,Dua Lipa,Don't Start Now
DaBaby - ROCKSTAR,496,119.0,1,(x3),10241,2546507,DaBaby,ROCKSTAR
Pop Smoke - For The Night,486,120.0,2,(x22),11646,2545834,Pop Smoke,For The Night
Lil Mosey - Blueberry Faygo,563,57.0,5,,9355,2526062,Lil Mosey,Blueberry Faygo
Drake - IDGAF,209,32.0,1,(x9),31993,2523706,Drake,IDGAF
Chase Atlantic - Friends,674,,38,,7027,2518212,Chase Atlantic,Friends
IDK - NR 1,475,,73,,7310,2509908,IDK,NR 1
Chris Brown - Under The Influence,320,,11,,13555,2494988,Chris Brown,Under The Influence
Killa Fonic - Haolo,679,,17,,7399,2477270,Killa Fonic,Haolo
Oscar - Is U Mad,386,11.0,4,,34980,2468776,Oscar,Is U Mad
Tate McRae - you broke me first,541,83.0,5,,8552,2451493,Tate McRae,you broke me first
24kGoldn - Mood,438,149.0,2,(x8),10699,2448386,24kGoldn,Mood
"Beach, Please! - 112",307,52.0,4,,14829,2446541,"Beach, Please!",112
NOUA UNSPE - REGINA,195,,16,,19213,2443765,NOUA UNSPE,REGINA
XXXTENTACION - Moonlight,953,74.0,2,(x9),9584,2431783,XXXTENTACION,Moonlight
Iuly Neamtu - Noapte bună,442,,29,,9979,2424874,Iuly Neamtu,Noapte bună
Riton - Friday,430,113.0,3,(x1),12823,2416592,Riton,Friday
Topic - Breaking Me,553,52.0,6,,7692,2413861,Topic,Breaking Me
Stefan Costea - Birkin Baby,359,,16,,13028,2400535,Stefan Costea,Birkin Baby
Iuly Neamtu - Formula 1,457,,14,,8279,2396936,Iuly Neamtu,Formula 1
Dani Mocanu - Femeie In Vitrina,291,,47,,11821,2395460,Dani Mocanu,Femeie In Vitrina
Wham! - Last Christmas,272,92.0,1,(x1),46511,2390381,Wham!,Last Christmas
5 Seconds of Summer - Youngblood,949,15.0,3,(x3),4104,2388446,5 Seconds of Summer,Youngblood
Tzanca Uraganu - Manca-Ti-as Hazu,506,52.0,2,(x2),12466,2386564,Tzanca Uraganu,Manca-Ti-as Hazu
RAVA - $aMAN,482,,46,,8510,2379614,RAVA,$aMAN
George Talent - La Comanda Ta,441,,76,,8984,2363594,George Talent,La Comanda Ta
Ian - Oare,402,6.0,3,(x1),14980,2350179,Ian,Oare
RAVA - BELLY DANCE,211,18.0,4,,24087,2342671,RAVA,BELLY DANCE
Olivia Rodrigo - good 4 u,389,76.0,2,(x6),17100,2340799,Olivia Rodrigo,good 4 u
Ian - E,193,30.0,1,(x17),64860,2339146,Ian,E
Nicole Cherry - Te-am așteptat,368,,46,,9589,2330211,Nicole Cherry,Te-am așteptat
Billie Eilish - BIRDS OF A FEATHER,160,,12,,23037,2325313,Billie Eilish,BIRDS OF A FEATHER
Calinacho - ultima noapte de dragoste,345,,18,,13223,2322105,Calinacho,ultima noapte de dragoste
Aerozen - MILIARDE 2,289,1.0,8,,17289,2322037,Aerozen,MILIARDE 2
Post Malone - rockstar,903,65.0,3,(x8),5872,2321068,Post Malone,rockstar
RAVA - MA$ON,398,,42,,9531,2309893,RAVA,MA$ON
Cristi Mega - Vorbeste lumea,363,,28,,10890,2305778,Cristi Mega,Vorbeste lumea
Carla's Dreams - N-Aud,382,40.0,5,,12255,2303544,Carla's Dreams,N-Aud
Ian - Nefiu,671,,20,,5314,2298486,Ian,Nefiu
Alex Velea - Dau în ei ca-n aparate,258,22.0,3,(x5),26953,2282479,Alex Velea,Dau în ei ca-n aparate
"Beach Weather - Sex, Drugs, Etc.",383,,30,,8832,2272233,Beach Weather,"Sex, Drugs, Etc."
Adam Port - Move,139,1.0,10,,23002,2271362,Adam Port,Move
The Weeknd - Heartless,460,31.0,1,(x8),28802,2269641,The Weeknd,Heartless
Post Malone - Wow.,623,131.0,1,(x19),10527,2268001,Post Malone,Wow.
Dani Mocanu - El chapo,313,,21,,17771,2263811,Dani Mocanu,El chapo
Ian - Kankun,212,28.0,1,(x27),35249,2262306,Ian,Kankun
Sami G - Sper Ca Esti Bine,132,,12,,22988,2251667,Sami G,Sper Ca Esti Bine
James Hype - Ferrari,339,10.0,7,,11898,2237676,James Hype,Ferrari
Kenya Grace - Strangers,205,27.0,7,,18404,2235750,Kenya Grace,Strangers
Doja Cat - Paint The Town Red,207,43.0,3,(x2),26053,2225436,Doja Cat,Paint The Town Red
Mr.Kitty - After Dark,522,,45,,6073,2223707,Mr.Kitty,After Dark
Andia - La nevedere,270,17.0,1,(x1),22776,2223061,Andia,La nevedere
Elton John - Cold Heart - PNAU Remix,400,2.0,5,,12646,2213860,Elton John,Cold Heart - PNAU Remix
Future - Like That,175,23.0,2,(x1),41925,2213499,Future,Like That
David Kushner - Daylight,301,,17,,12613,2207753,David Kushner,Daylight
