Artist and Title,Days,T10,Pk,(x?),PkStreams,Total,Artist,Song
Юпи - Ангел,221,11.0,7,,9612,854293,Юпи,Ангел
FRIENDLY THUG 52 NGG - na Circus,263,13.0,5,,9107,854087,FRIENDLY THUG 52 NGG,na Circus
dope17 - одиноко,267,,54,,4642,846044,dope17,одиноко
лампабикт - немерено,256,,22,,4989,843392,лампабикт,немерено
nkeeei - Лайки,218,1.0,9,,7270,842750,nkeeei,Лайки
ПОЛМАТЕРИ - только для тебя,282,,51,,4500,824782,ПОЛМАТЕРИ,только для тебя
Miyagi & Andy Panda - Marmalade,337,8.0,8,,4394,820041,Miyagi & Andy Panda,Marmalade
Big Baby Tape - Turbo (Majestic),76,72.0,4,,15976,812781,Big Baby Tape,Turbo (Majestic)
ANGUISH - Гуляю,234,1.0,9,,7045,811954,ANGUISH,Гуляю
Xolidayboy - Пожары,176,,13,,7040,797603,Xolidayboy,Пожары
LOVV66 - 10М ОТ ДОМА,220,,11,,6572,786117,LOVV66,10М ОТ ДОМА
INSTASAMKA - BALANCE,250,11.0,8,,5428,783000,INSTASAMKA,BALANCE
Big Baby Tape - ВЛЮБИЛАСЬ,333,,19,,3664,774696,Big Baby Tape,ВЛЮБИЛАСЬ
LonelyStash - На стол,148,23.0,6,,11450,769519,LonelyStash,На стол
Pepel Nahudi - Целую,230,,36,,5920,766476,Pepel Nahudi,Целую
163ONMYNECK - ЖМУРКИ,372,,19,,3686,763091,163ONMYNECK,ЖМУРКИ
УННВ - Муза,298,,68,,3362,762186,УННВ,Муза
Travis Scott - FE!N,264,,12,,7935,761921,Travis Scott,FE!N
Aarne - Мечты,172,4.0,6,,15048,757934,Aarne,Мечты
Kravz - Где прошла ты,188,,17,,6906,757595,Kravz,Где прошла ты
INSTASAMKA - RARARA,223,47.0,3,(x2),6333,749960,INSTASAMKA,RARARA
Korol i Shut - Камнем по голове,213,,23,,6050,746184,Korol i Shut,Камнем по голове
KRISTIEE - Suka,125,,13,,7862,739344,KRISTIEE,Suka
Isolate.exe - Crystals,304,,57,,3633,735460,Isolate.exe,Crystals
xxanteria - FUNKED UP - SLOWED,209,,29,,5234,733714,xxanteria,FUNKED UP - SLOWED
LIL KRYSTALLL - Я БУДУ,172,24.0,1,(x4),13723,724745,LIL KRYSTALLL,Я БУДУ
СЕРЕГА ПИРАТ - Маша,309,,95,,3026,723127,СЕРЕГА ПИРАТ,Маша
Aarne - РЕВНУЮ,76,39.0,3,(x1),16803,721650,Aarne,РЕВНУЮ
SUICIDAL-IDOL - ecstacy (slowed),248,,31,,4638,721381,SUICIDAL-IDOL,ecstacy (slowed)
DVRST - Komarovo (DVRST Phonk Remix),139,37.0,1,(x9),13657,719645,DVRST,Komarovo (DVRST Phonk Remix)
LSP - Ползать,242,,28,,5040,705882,LSP,Ползать
JojoHF - Первый раз,300,,71,,3842,705328,JojoHF,Первый раз
Korol i Shut - Танец злобного гения,230,,45,,4819,705272,Korol i Shut,Танец злобного гения
Keendy - Не более,186,15.0,2,(x2),12030,703596,Keendy,Не более
Imagine Dragons - Enemy,313,,23,,3437,700889,Imagine Dragons,Enemy
Korol i Shut - Ведьма и осёл,262,,28,,5885,700880,Korol i Shut,Ведьма и осёл
CMH - Люби меня,233,,29,,5042,698092,CMH,Люби меня
Memphis Cult - 9mm,211,,26,,4732,695310,Memphis Cult,9mm
ANNA ASTI - Ночью на кухне,274,,31,,5374,694367,ANNA ASTI,Ночью на кухне
SOSKA 69 - Чёрная машина,165,,13,,7897,684159,SOSKA 69,Чёрная машина
fleurnothappy - больно,159,,17,,6798,682211,fleurnothappy,больно
zxcursed - Never Enough,285,5.0,5,,5159,680900,zxcursed,Never Enough
GAYAZOV$ BROTHER$ - МАЛИНОВАЯ ЛАДА,202,49.0,2,(x12),8490,680830,GAYAZOV$ BROTHER$,МАЛИНОВАЯ ЛАДА
uglystephan archive - ahh,207,28.0,7,,5578,680823,uglystephan archive,ahh
6arelyhuman - Faster n Harder,130,13.0,7,,10167,675096,6arelyhuman,Faster n Harder
PHARAOH - Unplugged 2: Love Kills,273,,88,,3372,674019,PHARAOH,Unplugged 2: Love Kills
Britney Manson - FΛSHION,221,,38,,4312,671423,Britney Manson,FΛSHION
kizaru - Dezhavyu,270,,27,,3394,670823,kizaru,Dezhavyu
конец солнечных дней - дети немой страны,370,,69,,2697,669520,конец солнечных дней,дети немой страны
SunThugga - Среди тысячи,218,,45,,4413,663929,SunThugga,Среди тысячи
SOSKA 69 - БАСЫ ДОЛБЯТ,169,21.0,5,,8486,662866,SOSKA 69,БАСЫ ДОЛБЯТ
kizaru - Никто не нужен,274,,69,,3256,661829,kizaru,Никто не нужен
Elley Duhé - MIDDLE OF THE NIGHT,250,,12,,3921,657637,Elley Duhé,MIDDLE OF THE NIGHT
Tate McRae - greedy,223,,38,,4419,657509,Tate McRae,greedy
Cold Carti - я сохраню - Speed up,226,,51,,4574,656770,Cold Carti,я сохраню - Speed up
FRIENDLY THUG 52 NGG - Legit Check,210,2.0,7,,10088,655858,FRIENDLY THUG 52 NGG,Legit Check
INSTASAMKA - SHAKE,299,,11,,4692,653617,INSTASAMKA,SHAKE
OG Buda - Грусть 2 - Соната,295,3.0,2,(x1),6309,653497,OG Buda,Грусть 2 - Соната
АДЛИН - Dead Inside,219,,11,,5449,646146,АДЛИН,Dead Inside
"JILLZAY - Бар ""2 лесбухи""",246,,67,,3747,644569,JILLZAY,"Бар ""2 лесбухи"""
OG Buda - Для Тебя (Пусто),167,14.0,3,(x1),14191,641313,OG Buda,Для Тебя (Пусто)
Aarne - SOS,83,27.0,4,,12165,640474,Aarne,SOS
Jakone - Асфальт,111,,15,,7731,639300,Jakone,Асфальт
uglystephan - Рехаб,191,,34,,4713,638070,uglystephan,Рехаб
"НАВЕРНОЕ ПОЭТ - ДА, Я РУССКИЙ",132,1.0,10,,9840,635314,НАВЕРНОЕ ПОЭТ,"ДА, Я РУССКИЙ"
ANNA ASTI - Верю в тебя,233,,27,,5481,634117,ANNA ASTI,Верю в тебя
uniqe - Лифон,256,,46,,4607,633066,uniqe,Лифон
Stray Kids - S-Class,165,5.0,4,,13450,630831,Stray Kids,S-Class
Xolidayboy - Моя хулиганка,236,,14,,5038,629434,Xolidayboy,Моя хулиганка
Jung Kook - 3D,166,13.0,2,(x2),13262,626500,Jung Kook,3D
mapt0v - фенибут 2.0 - speed up,136,12.0,8,,10274,625696,mapt0v,фенибут 2.0 - speed up
Yanix - Первый раз,330,,75,,3089,623160,Yanix,Первый раз
две тысячи ярдов - верните в моду любовь,168,,13,,6859,623074,две тысячи ярдов,верните в моду любовь
whyspurky - Какая? (Speed Up),128,5.0,7,,10323,618496,whyspurky,Какая? (Speed Up)
DEAD BLONDE - Снег растаял на плечах,147,19.0,6,,8061,618137,DEAD BLONDE,Снег растаял на плечах
Pornofilmy - Я так соскучился,291,,36,,2729,615264,Pornofilmy,Я так соскучился
