Date,JP,TW,HK,IE,PH,SG,MY,TH,Global,CA,AE,US,GB,NL,AU,NO,BE,NZ,DE,ID,BR,SE,FR,IT,DK,ES,IN,CH,MX,PL,PT,CZ,ZA,AT,FI,AR,IL,CO,VN,HU,CL,PE,NG,SK,RO,GR,CR,SA,EC,IS,GT,LU,PA,LT,EG,LV,DO,HN,EE,SV,BO,BG,UY,MA,CY,MT,NI,PY,KR,TR,UA,RU,VE,KZ,PK,AD,BY
2014-02-02,0.0,8195.0,12145.0,13349.0,0.0,27715.0,19275.0,0.0,4086926.0,0.0,0.0,1580841.0,0.0,121274.0,118270.0,370537.0,30369.0,39525.0,148144.0,0.0,0.0,784373.0,43797.0,51438.0,127072.0,244774.0,0.0,19187.0,121001.0,25474.0,41321.0,3198.0,0.0,13627.0,111141.0,8991.0,0.0,9564.0,0.0,0.0,11745.0,8749.0,0.0,0.0,0.0,4935.0,2332.0,0.0,3693.0,6197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-09,0.0,17898.0,13756.0,15608.0,0.0,37917.0,21441.0,0.0,4384647.0,0.0,0.0,2233010.0,0.0,130760.0,146177.0,393341.0,39654.0,40466.0,170014.0,0.0,0.0,821742.0,47249.0,55105.0,148663.0,251489.0,0.0,20342.0,151703.0,27300.0,46355.0,3064.0,0.0,13839.0,106204.0,19653.0,0.0,16104.0,0.0,1488.0,14889.0,9437.0,0.0,0.0,0.0,8712.0,4022.0,0.0,1935.0,6010.0,0.0,0.0,0.0,4029.0,0.0,0.0,1160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-16,0.0,20056.0,14327.0,16568.0,0.0,40911.0,24472.0,0.0,4407127.0,0.0,0.0,1625457.0,0.0,146282.0,155934.0,404343.0,52317.0,42003.0,181947.0,0.0,0.0,783072.0,53774.0,63129.0,156934.0,258641.0,0.0,21707.0,156921.0,27325.0,47321.0,3232.0,0.0,14461.0,97075.0,22207.0,0.0,17135.0,0.0,0.0,15250.0,10154.0,0.0,0.0,0.0,6065.0,4311.0,0.0,4500.0,6030.0,0.0,0.0,0.0,0.0,0.0,0.0,1165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-23,0.0,21266.0,15270.0,15197.0,0.0,38835.0,23645.0,0.0,4468700.0,0.0,0.0,1476407.0,0.0,227732.0,152072.0,368485.0,55763.0,40042.0,188450.0,0.0,0.0,755839.0,52983.0,69430.0,175287.0,259644.0,0.0,20917.0,165731.0,26690.0,42560.0,0.0,0.0,13476.0,78282.0,22978.0,0.0,17229.0,0.0,0.0,15076.0,11111.0,0.0,0.0,0.0,5698.0,4593.0,0.0,1799.0,5532.0,0.0,0.0,0.0,0.0,0.0,0.0,1222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-02,0.0,20778.0,14769.0,21231.0,0.0,36944.0,24252.0,0.0,4258822.0,0.0,0.0,1388541.0,0.0,216417.0,145332.0,324322.0,46425.0,38912.0,194195.0,0.0,0.0,645076.0,48945.0,55216.0,161138.0,154418.0,0.0,18848.0,164997.0,25009.0,29215.0,3096.0,0.0,9567.0,71105.0,23565.0,0.0,16101.0,0.0,0.0,13055.0,10076.0,0.0,0.0,0.0,3569.0,4374.0,0.0,1946.0,4663.0,0.0,0.0,0.0,3356.0,0.0,3447.0,1180.0,0.0,4822.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7777.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-09,0.0,12481.0,13937.0,21978.0,0.0,35885.0,22744.0,0.0,3886555.0,0.0,0.0,1194490.0,533757.0,218530.0,126131.0,295256.0,40948.0,38778.0,152320.0,0.0,0.0,533065.0,43638.0,48391.0,138695.0,137902.0,0.0,16936.0,143881.0,22629.0,25868.0,4246.0,0.0,8121.0,59077.0,19745.0,0.0,14302.0,0.0,0.0,14812.0,10457.0,0.0,0.0,0.0,4413.0,2071.0,0.0,1679.0,5042.0,1029.0,0.0,0.0,3044.0,0.0,3185.0,1164.0,0.0,4698.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7067.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-16,0.0,20470.0,14089.0,18707.0,0.0,33547.0,21283.0,0.0,3393509.0,0.0,0.0,1039919.0,487449.0,215024.0,100688.0,277943.0,39794.0,37562.0,0.0,0.0,0.0,393312.0,0.0,42013.0,122269.0,119393.0,0.0,14329.0,140963.0,20517.0,24149.0,3159.0,0.0,7756.0,53569.0,21917.0,0.0,15137.0,0.0,0.0,16711.0,11278.0,0.0,0.0,0.0,3231.0,2501.0,0.0,2530.0,3917.0,1250.0,0.0,0.0,3425.0,0.0,3363.0,1446.0,0.0,4843.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-23,0.0,20199.0,14429.0,18448.0,0.0,34225.0,23980.0,0.0,3156101.0,0.0,0.0,939082.0,442481.0,215177.0,93519.0,266557.0,45939.0,35600.0,0.0,0.0,0.0,332235.0,0.0,41592.0,117270.0,236053.0,0.0,14098.0,137614.0,19835.0,20936.0,3303.0,0.0,6432.0,0.0,23158.0,0.0,15396.0,0.0,0.0,18896.0,11011.0,0.0,0.0,0.0,3266.0,2783.0,0.0,2844.0,3602.0,1250.0,0.0,0.0,3338.0,0.0,3509.0,1460.0,0.0,4728.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-30,0.0,19678.0,18376.0,19284.0,0.0,35985.0,22478.0,0.0,3052855.0,0.0,0.0,896647.0,454005.0,192234.0,87824.0,248837.0,55276.0,34916.0,0.0,0.0,0.0,308346.0,0.0,42713.0,111283.0,120391.0,0.0,14814.0,141260.0,19053.0,19184.0,0.0,0.0,0.0,0.0,22517.0,0.0,15798.0,0.0,0.0,20349.0,11425.0,0.0,0.0,0.0,3117.0,5320.0,0.0,3206.0,3322.0,1610.0,0.0,1006.0,2995.0,0.0,2864.0,1562.0,0.0,4159.0,1005.0,0.0,0.0,1073.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-06,0.0,21854.0,20980.0,21510.0,0.0,35256.0,22894.0,0.0,3061491.0,0.0,0.0,910834.0,438376.0,185500.0,87432.0,240955.0,53261.0,37193.0,0.0,0.0,0.0,295551.0,45249.0,48211.0,108167.0,0.0,0.0,16445.0,146003.0,20700.0,19947.0,3468.0,0.0,0.0,0.0,24181.0,0.0,17076.0,0.0,0.0,21553.0,12858.0,0.0,0.0,0.0,4119.0,6375.0,0.0,2933.0,2825.0,1474.0,0.0,1050.0,3219.0,0.0,2702.0,1689.0,1068.0,4188.0,1035.0,0.0,0.0,1187.0,0.0,0.0,0.0,0.0,0.0,0.0,12152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-13,0.0,23123.0,16465.0,19815.0,10972.0,33357.0,22305.0,0.0,0.0,0.0,0.0,843365.0,0.0,0.0,0.0,0.0,0.0,34346.0,0.0,0.0,0.0,0.0,45908.0,45651.0,101310.0,0.0,0.0,16569.0,140494.0,21946.0,19876.0,3806.0,0.0,0.0,0.0,25200.0,0.0,9552.0,0.0,0.0,21173.0,12916.0,0.0,0.0,0.0,0.0,4940.0,0.0,2691.0,3045.0,0.0,0.0,0.0,2857.0,0.0,0.0,1411.0,0.0,3975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-20,0.0,13723.0,13559.0,20220.0,15093.0,20504.0,15489.0,0.0,0.0,0.0,0.0,790111.0,0.0,0.0,0.0,0.0,0.0,31671.0,0.0,0.0,0.0,0.0,0.0,46166.0,0.0,0.0,0.0,16408.0,63207.0,22099.0,18002.0,4354.0,0.0,0.0,0.0,25043.0,0.0,8219.0,0.0,0.0,20384.0,11259.0,0.0,0.0,0.0,0.0,2529.0,0.0,2520.0,2853.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2687.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13991.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-27,0.0,12918.0,13591.0,20160.0,14532.0,21152.0,17570.0,0.0,0.0,0.0,0.0,788840.0,0.0,0.0,0.0,0.0,0.0,31800.0,0.0,0.0,0.0,0.0,0.0,50109.0,0.0,0.0,0.0,16854.0,81365.0,22239.0,18062.0,4146.0,0.0,0.0,0.0,16313.0,0.0,18117.0,0.0,0.0,21323.0,18120.0,0.0,0.0,0.0,3458.0,4990.0,0.0,5856.0,3028.0,2928.0,0.0,1021.0,0.0,0.0,0.0,0.0,1071.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-04,0.0,13062.0,7029.0,19097.0,16118.0,20620.0,15778.0,0.0,0.0,0.0,0.0,796959.0,0.0,0.0,0.0,0.0,55346.0,30760.0,0.0,0.0,4809.0,0.0,0.0,51325.0,0.0,0.0,0.0,19011.0,83003.0,21670.0,18461.0,4583.0,0.0,0.0,0.0,15601.0,0.0,16432.0,0.0,0.0,18533.0,16157.0,0.0,0.0,0.0,3731.0,4686.0,0.0,4711.0,3176.0,2840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-11,0.0,12516.0,8203.0,20672.0,22885.0,22244.0,17275.0,0.0,0.0,0.0,0.0,748868.0,0.0,0.0,0.0,0.0,57915.0,28969.0,0.0,0.0,6006.0,0.0,0.0,52616.0,0.0,0.0,0.0,20325.0,94112.0,23554.0,20408.0,4970.0,0.0,0.0,0.0,17785.0,0.0,15330.0,0.0,0.0,18048.0,16497.0,0.0,0.0,0.0,3823.0,4288.0,0.0,4486.0,3035.0,2488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-18,0.0,13672.0,7671.0,21512.0,26924.0,19761.0,16407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58744.0,27484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20521.0,0.0,0.0,20082.0,4417.0,0.0,0.0,0.0,18441.0,0.0,13312.0,0.0,0.0,17034.0,16417.0,0.0,0.0,0.0,0.0,4253.0,0.0,4394.0,2726.0,2388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-25,0.0,0.0,0.0,18916.0,30707.0,19615.0,15811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53710.0,25958.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18805.0,0.0,0.0,20140.0,4174.0,0.0,0.0,0.0,0.0,0.0,14155.0,0.0,0.0,16752.0,15804.0,0.0,0.0,0.0,0.0,4327.0,0.0,4344.0,2552.0,2268.0,0.0,0.0,0.0,0.0,0.0,2230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-01,0.0,0.0,0.0,18130.0,31732.0,19507.0,15781.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53351.0,22536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18343.0,0.0,0.0,18110.0,4509.0,0.0,0.0,0.0,0.0,0.0,13947.0,0.0,0.0,16960.0,16125.0,0.0,0.0,0.0,0.0,4284.0,0.0,4179.0,2341.0,2329.0,0.0,0.0,0.0,0.0,0.0,2128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-08,0.0,0.0,0.0,15157.0,33281.0,19364.0,14930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44625.0,21204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16450.0,8658.0,0.0,0.0,0.0,0.0,4013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-15,0.0,0.0,6256.0,14046.0,62483.0,18894.0,13967.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40592.0,21090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15957.0,7945.0,0.0,0.0,0.0,0.0,3717.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-22,0.0,0.0,0.0,0.0,38632.0,18945.0,12995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35041.0,18416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15977.0,0.0,0.0,0.0,0.0,0.0,3383.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-29,0.0,0.0,0.0,0.0,39218.0,18550.0,12935.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16455.0,0.0,0.0,0.0,0.0,0.0,3635.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-06,0.0,0.0,0.0,0.0,39205.0,18566.0,12756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26043.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17927.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-13,0.0,0.0,0.0,0.0,41789.0,17731.0,12746.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-20,0.0,0.0,0.0,0.0,0.0,17322.0,11348.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-27,0.0,0.0,0.0,0.0,0.0,0.0,10404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-03,0.0,0.0,0.0,0.0,0.0,16171.0,9525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33562.0,0.0,0.0,0.0,0.0,0.0,12983.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2748.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2929.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68935.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94442.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84906.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-28,0.0,0.0,0.0,0.0,0.0,22494.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-05,0.0,0.0,0.0,0.0,0.0,21530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-26,0.0,25390.0,19684.0,9001.0,93997.0,34577.0,21097.0,0.0,1131538.0,11526.0,0.0,882506.0,162045.0,57034.0,49347.0,145554.0,29604.0,19657.0,122730.0,0.0,89910.0,0.0,23927.0,61184.0,71119.0,147239.0,0.0,20072.0,171003.0,30822.0,18954.0,7065.0,0.0,3960.0,28434.0,50394.0,0.0,24083.0,0.0,1809.0,44935.0,20676.0,0.0,0.0,0.0,5252.0,11723.0,0.0,10984.0,1052.0,5302.0,0.0,2586.0,2718.0,0.0,2167.0,6379.0,2700.0,3914.0,2443.0,1284.0,0.0,3711.0,0.0,0.0,0.0,0.0,0.0,0.0,15649.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-02,0.0,25047.0,18432.0,12592.0,98588.0,30976.0,23158.0,0.0,1122069.0,15535.0,0.0,483085.0,137177.0,47800.0,39573.0,134524.0,28251.0,16647.0,91624.0,0.0,82274.0,123582.0,0.0,50456.0,61693.0,135010.0,0.0,16819.0,158854.0,34082.0,17544.0,6079.0,0.0,2844.0,23285.0,45325.0,0.0,21608.0,0.0,2092.0,43489.0,18249.0,0.0,0.0,0.0,2662.0,10520.0,0.0,9181.0,2037.0,3611.0,0.0,1590.0,1387.0,0.0,0.0,3672.0,1435.0,3128.0,1488.0,1440.0,0.0,1602.0,0.0,0.0,0.0,0.0,1025.0,0.0,14307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-09,0.0,19357.0,13607.0,7167.0,82520.0,31528.0,19323.0,0.0,1149878.0,16631.0,0.0,490601.0,131523.0,45991.0,40233.0,131441.0,26083.0,16949.0,100830.0,0.0,75619.0,123416.0,0.0,54042.0,56032.0,137716.0,0.0,18073.0,162201.0,33292.0,16689.0,6154.0,0.0,3267.0,0.0,46510.0,0.0,21808.0,0.0,1940.0,43244.0,18679.0,0.0,0.0,0.0,2690.0,11165.0,0.0,9662.0,0.0,3814.0,0.0,1518.0,1286.0,0.0,1514.0,3499.0,1615.0,3245.0,1498.0,1465.0,0.0,1695.0,0.0,0.0,0.0,0.0,1129.0,0.0,13979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
