Artist and Title,Days,T10,Pk,(x?),PkStreams,Total,Artist,Song
Ezekiel Carl - Eitt símtal,1,,98,,1448,1448,Ezekiel Carl,Eitt símtal
Pop Smoke - Showin Off Pt.2,1,,73,,1448,1448,Pop Smoke,Showin Off Pt.2
J. Cole - Crocodile Tearz,1,,94,,1447,1447,J. Cole,Crocodile Tearz
Kid Cudi - GET OFF ME,1,,87,,1447,1447,Kid Cudi,GET OFF ME
The Game - Don't Shoot,1,,59,,1447,1447,The Game,Don't Shoot
Auður - Fingraför,1,,101,,1446,1446,Auður,Fingraför
Arnar Úlfur - Hasarlífsstíll,1,,96,,1446,1446,Arnar Úlfur,Hasarlífsstíll
Logi Pedro - Spaðar,1,,68,,1444,1444,Logi Pedro,Spaðar
Future - Sleeping On The Floor,1,,72,,1444,1444,Future,Sleeping On The Floor
Red Hot Chili Peppers - Scar Tissue,1,,67,,1444,1444,Red Hot Chili Peppers,Scar Tissue
Inspector Spacetime - Kenndu mér,1,,47,,1444,1444,Inspector Spacetime,Kenndu mér
George Michael - Freedom! '90,1,,20,,1443,1443,George Michael,Freedom! '90
Ezekiel Carl - Eitt símtal Pt.2 (ft. Haki),1,,79,,1443,1443,Ezekiel Carl,Eitt símtal Pt.2 (ft. Haki)
Juice WRLD - Who Shot Cupid?,1,,88,,1442,1442,Juice WRLD,Who Shot Cupid?
Lil Wayne - Dope Niggaz,1,,88,,1442,1442,Lil Wayne,Dope Niggaz
Lil Baby - How,1,,72,,1442,1442,Lil Baby,How
Dj Sam - In That Regard,1,,55,,1438,1438,Dj Sam,In That Regard
Leonard Cohen - It Seemed the Better Way,1,,55,,1436,1436,Leonard Cohen,It Seemed the Better Way
Dj Sam - Masked Up,1,,56,,1435,1435,Dj Sam,Masked Up
Gunna - Outstanding,1,,96,,1435,1435,Gunna,Outstanding
Polo G - Bloody Canvas,1,,74,,1435,1435,Polo G,Bloody Canvas
Future - Real Baby Pluto,1,,73,,1434,1434,Future,Real Baby Pluto
Gummi Tóta - Það ert þú,1,,80,,1433,1433,Gummi Tóta,Það ert þú
Juice WRLD - Not Enough,1,,133,,1433,1433,Juice WRLD,Not Enough
J. Cole - h u n g e r . o n . h i l l s i d e,1,,65,,1433,1433,J. Cole,h u n g e r . o n . h i l l s i d e
Red Hot Chili Peppers - Dani California,1,,68,,1432,1432,Red Hot Chili Peppers,Dani California
JóiPé - Stigahallirnar,1,,73,,1432,1432,JóiPé,Stigahallirnar
DOKTOR LAZER - Er læknir í húsinu,1,,93,,1431,1431,DOKTOR LAZER,Er læknir í húsinu
Ariana Grande - better off,1,,84,,1429,1429,Ariana Grande,better off
Migos - Too Playa,1,,77,,1429,1429,Migos,Too Playa
