Artist and Title,Days,T10,Pk,(x?),PkStreams,Total,Artist,Song
Capital Bra - One Night Stand,361,49.0,1,(x14),726385,56852681,Capital Bra,One Night Stand
erobé - EWIGKEIT - REMIX,392,9.0,8,,372042,56840864,erobé,EWIGKEIT - REMIX
RAF Camora - Primo,505,42.0,3,(x9),319575,56780793,RAF Camora,Primo
187 Strassenbande - Extasy,504,30.0,1,(x7),932355,56523854,187 Strassenbande,Extasy
FloyyMenor - Gata Only,199,95.0,2,(x1),625319,56398613,FloyyMenor,Gata Only
Nea - Some Say - Felix Jaehn Remix,448,,17,,272863,56395335,Nea,Some Say - Felix Jaehn Remix
Joker Bra - Baby,328,45.0,1,(x14),1069539,56314858,Joker Bra,Baby
Mark Ambor - Belong Together,231,47.0,4,,447045,56252193,Mark Ambor,Belong Together
José Feliciano - Feliz Navidad,312,10.0,8,,1890449,56182733,José Feliciano,Feliz Navidad
Pajel - 10von10,309,57.0,1,(x5),718885,55837404,Pajel,10von10
MERO - Wolke 10,267,47.0,1,(x9),1542319,55765562,MERO,Wolke 10
The Chainsmokers - Closer,406,143.0,1,(x53),375184,55455672,The Chainsmokers,Closer
Jamule - Liege wieder wach,349,61.0,1,(x10),633343,55312990,Jamule,Liege wieder wach
Major Lazer - Light It Up,584,129.0,1,(x42),343382,55185773,Major Lazer,Light It Up
Pashanim - Mittelmeer,154,78.0,1,(x25),1078713,55183995,Pashanim,Mittelmeer
Post Malone - Better Now,376,53.0,4,,392576,55135263,Post Malone,Better Now
RAF Camora - All Night,290,57.0,1,(x16),1567405,55044292,RAF Camora,All Night
Alok - LET'S GET FKD UP,311,42.0,5,,357133,54827941,Alok,LET'S GET FKD UP
Öwnboss - Move Your Body,428,5.0,9,,277267,54684796,Öwnboss,Move Your Body
Teddy Swims - Lose Control,295,21.0,8,,346536,54547616,Teddy Swims,Lose Control
Sido - Mit Dir,353,75.0,1,(x4),526354,54395622,Sido,Mit Dir
Kontra K - Follow,392,47.0,3,(x2),690147,54351544,Kontra K,Follow
FOURTY - WEISSER RAUCH,401,,12,,357833,54152794,FOURTY,WEISSER RAUCH
CIVO - Weg von mir,316,84.0,1,(x10),461616,54112773,CIVO,Weg von mir
Luis Fonsi - Despacito - Remix,284,93.0,1,(x72),571014,54065052,Luis Fonsi,Despacito - Remix
HVME - Goosebumps,408,8.0,7,,438233,54025184,HVME,Goosebumps
VIZE - Paradise,420,54.0,3,(x3),428283,53972551,VIZE,Paradise
Imagine Dragons - Believer,718,,13,,202781,53833532,Imagine Dragons,Believer
Marshmello - FRIENDS,388,82.0,1,(x4),432158,53813718,Marshmello,FRIENDS
Olivia Rodrigo - drivers license,395,52.0,1,(x2),596030,53794777,Olivia Rodrigo,drivers license
Loredana - Eiskalt,272,48.0,1,(x20),655030,53778396,Loredana,Eiskalt
Clean Bandit - Solo,334,81.0,2,(x8),438596,53741097,Clean Bandit,Solo
Drake - God's Plan,371,95.0,1,(x17),384233,53683281,Drake,God's Plan
Shirin David - Gib Ihm,349,38.0,1,(x8),682225,53222443,Shirin David,Gib Ihm
Miksu / Macloud - Frag mich nicht,339,56.0,1,(x14),729039,53126453,Miksu / Macloud,Frag mich nicht
Nimo - Heute mit mir,484,28.0,8,,310613,52943847,Nimo,Heute mit mir
Jason Derulo - Swalla,411,86.0,2,(x14),367230,52646683,Jason Derulo,Swalla
AYLIVA - Weißes Haus,244,66.0,3,(x3),537618,52468892,AYLIVA,Weißes Haus
The Weeknd - Save Your Tears,477,20.0,5,,314899,52466848,The Weeknd,Save Your Tears
Jason Derulo - Acapulco,442,,23,,309126,52225624,Jason Derulo,Acapulco
Jaxomy - Pedro,202,53.0,2,(x10),614365,52212040,Jaxomy,Pedro
Tinlicker - Because You Move Me,448,,11,,290959,52141728,Tinlicker,Because You Move Me
Tate McRae - you broke me first,447,,20,,214626,52006792,Tate McRae,you broke me first
Dardan - Coco Mama,332,45.0,3,(x3),628136,51993710,Dardan,Coco Mama
t-low - Crashen,441,,15,,262297,51898809,t-low,Crashen
The Chainsmokers - Something Just Like This,438,76.0,3,(x5),362743,51682337,The Chainsmokers,Something Just Like This
Sia - Snowman,204,36.0,4,,2264871,51562639,Sia,Snowman
Dean Martin - Let It Snow! Let It Snow! Let It Snow!,209,42.0,4,,2559056,51504050,Dean Martin,Let It Snow! Let It Snow! Let It Snow!
Dardan - Facetime,318,43.0,5,,444782,51487400,Dardan,Facetime
Ed Sheeran - Beautiful People,297,28.0,7,,450107,51464055,Ed Sheeran,Beautiful People
Dua Lipa - Don't Start Now,317,,11,,403214,51381704,Dua Lipa,Don't Start Now
Martin Jensen - Solo Dance,539,53.0,4,,284398,51172519,Martin Jensen,Solo Dance
Lady Gaga - Shallow,564,,20,,219323,51159110,Lady Gaga,Shallow
Ava Max - Kings & Queens,433,,19,,290028,50725098,Ava Max,Kings & Queens
Robin Schulz - Sugar,474,147.0,1,(x84),322642,50591657,Robin Schulz,Sugar
Marshmello - Happier,342,16.0,7,,396219,50461306,Marshmello,Happier
Apache 207 - Doch in der Nacht,298,36.0,4,,911103,50423659,Apache 207,Doch in der Nacht
Roddy Ricch - The Box,305,14.0,9,,391961,50352362,Roddy Ricch,The Box
El Profesor - Bella ciao - HUGEL Remix,317,65.0,3,(x4),454183,50344998,El Profesor,Bella ciao - HUGEL Remix
Juju - Kein Wort,215,43.0,1,(x14),1368515,50229178,Juju,Kein Wort
Robin Schulz - In Your Eyes,355,3.0,10,,317796,50184836,Robin Schulz,In Your Eyes
Sia - Cheap Thrills,494,93.0,2,(x13),313815,49991480,Sia,Cheap Thrills
iñigo quintero - Si No Estás,218,52.0,1,(x23),685421,49782178,iñigo quintero,Si No Estás
Mike Posner - I Took A Pill In Ibiza - Seeb Remix,487,82.0,3,(x2),303866,49764792,Mike Posner,I Took A Pill In Ibiza - Seeb Remix
Leony - Remedy,418,43.0,4,,383840,49638734,Leony,Remedy
Tyga - Taste,392,9.0,10,,358391,49568313,Tyga,Taste
Brenda Lee - Rockin' Around The Christmas Tree,210,27.0,5,,2013303,49539548,Brenda Lee,Rockin' Around The Christmas Tree
Summer Cem - Tamam Tamam,420,45.0,4,,378700,49475244,Summer Cem,Tamam Tamam
AYLIVA - Bei Nacht,397,13.0,9,,306754,49437860,AYLIVA,Bei Nacht
Elley Duhé - MIDDLE OF THE NIGHT,418,,11,,204929,49368879,Elley Duhé,MIDDLE OF THE NIGHT
Eminem - The Real Slim Shady,701,,55,,126332,49278089,Eminem,The Real Slim Shady
Lord Huron - The Night We Met,505,,37,,147767,49176363,Lord Huron,The Night We Met
RAF Camora - 2CB,401,22.0,1,(x8),1015426,49158686,RAF Camora,2CB
Ufo361 - Emotions,238,53.0,1,(x4),809690,49151992,Ufo361,Emotions
CRO - Einmal um die Welt,628,,73,,116909,49057015,CRO,Einmal um die Welt
Dua Lipa - New Rules,354,100.0,4,,414162,48980770,Dua Lipa,New Rules
Jonas Blue - Rise,351,55.0,7,,383681,48919221,Jonas Blue,Rise
Queen - Thank God It's Christmas - Non-Album Single,212,6.0,7,,1824521,48896254,Queen,Thank God It's Christmas - Non-Album Single
Twenty One Pilots - Stressed Out,485,91.0,2,(x43),315882,48711505,Twenty One Pilots,Stressed Out
Rosa Linn - SNAP,377,,18,,222917,48541528,Rosa Linn,SNAP
DJ Snake - Loco Contigo,301,38.0,4,,402229,48532748,DJ Snake,Loco Contigo
Julian Sommer - Dicht im Flieger,347,16.0,4,,420131,48442371,Julian Sommer,Dicht im Flieger
Timbaland - The Way I Are,616,,64,,149602,48436922,Timbaland,The Way I Are
Bryan Adams - Christmas Time,260,2.0,8,,1618491,48071079,Bryan Adams,Christmas Time
Summer Cem - Diamonds,274,28.0,2,(x7),788819,48038047,Summer Cem,Diamonds
Robin Schulz - OK,343,89.0,1,(x2),428064,47977482,Robin Schulz,OK
MEDUZA - Paradise,358,,15,,301334,47843235,MEDUZA,Paradise
Shirin David - Bauch Beine Po,90,90.0,1,(x42),861358,47837124,Shirin David,Bauch Beine Po
Dean Lewis - Be Alright,373,2.0,10,,258506,47682840,Dean Lewis,Be Alright
The Cratez - Honda Civic,293,28.0,4,,1056857,47623549,The Cratez,Honda Civic
Gzuz - Späti,342,19.0,2,(x3),708215,47530763,Gzuz,Späti
Ed Sheeran - Perfect,489,39.0,6,,256592,47525387,Ed Sheeran,Perfect
Jaymes Young - Infinity,356,4.0,9,,247856,47512974,Jaymes Young,Infinity
Justin Bieber - Love Yourself,475,131.0,2,(x33),255608,47323566,Justin Bieber,Love Yourself
Justin Bieber - Mistletoe,233,,11,,1423501,47135476,Justin Bieber,Mistletoe
Kay One - Senorita,451,55.0,1,(x12),387984,46913612,Kay One,Senorita
Sabrina Carpenter - Espresso,195,12.0,7,,359922,46833115,Sabrina Carpenter,Espresso
DJ Snake - Let Me Love You,306,114.0,2,(x56),371805,46796582,DJ Snake,Let Me Love You
Lil Nas X - THATS WHAT I WANT,342,12.0,7,,270831,46764918,Lil Nas X,THATS WHAT I WANT
Mabel - Don't Call Me Up,352,,15,,314211,46613533,Mabel,Don't Call Me Up
RIN - Alien,323,26.0,6,,581514,46540596,RIN,Alien
"G-Eazy - Me, Myself & I",449,104.0,1,(x6),317939,46461324,G-Eazy,"Me, Myself & I"
Major Lazer - Cold Water,315,102.0,1,(x44),447149,46439198,Major Lazer,Cold Water
Lukas Graham - 7 Years,475,163.0,5,,239946,46374456,Lukas Graham,7 Years
