Artist and Title,Days,T10,Pk,(x?),PkStreams,Total,Artist,Song
Justin Bieber - Intentions,571,171.0,1,(x61),280213,53454939,Justin Bieber,Intentions
Ed Sheeran - I Don't Care,662,119.0,1,(x12),255569,53414823,Ed Sheeran,I Don't Care
Ed Sheeran - Beautiful People,679,118.0,2,(x18),229199,53304142,Ed Sheeran,Beautiful People
Chris Brown - Under The Influence,344,81.0,3,(x6),252710,52497292,Chris Brown,Under The Influence
Nina - Someday,2029,,69,,40278,52383482,Nina,Someday
Tyla - Water,290,1.0,5,,491162,52083934,Tyla,Water
Skusta Clee - Zebbiana,582,141.0,1,(x37),282225,52064524,Skusta Clee,Zebbiana
BTS - Butter,436,93.0,1,(x49),753286,52011932,BTS,Butter
Olivia Rodrigo - happier,591,36.0,5,,218902,51945994,Olivia Rodrigo,happier
Lauv - Mean It,618,76.0,3,(x9),270115,51856149,Lauv,Mean It
Orange & Lemons - Yakap sa Dilim,623,,83,,142665,51649877,Orange & Lemons,Yakap sa Dilim
The Weeknd - Starboy,639,35.0,6,,168698,51483436,The Weeknd,Starboy
Ben&Ben - Paninindigan Kita,432,,12,,176809,51169573,Ben&Ben,Paninindigan Kita
Calum Scott - You Are The Reason,1131,,25,,102680,51070981,Calum Scott,You Are The Reason
Justin Bieber - Peaches,502,100.0,1,(x7),269105,51042748,Justin Bieber,Peaches
"Chappell Roan - Good Luck, Babe!",183,4.0,9,,447366,50591761,Chappell Roan,"Good Luck, Babe!"
Eraserheads - With A Smile,1047,,50,,126240,50497460,Eraserheads,With A Smile
James Arthur - Car's Outside,368,,24,,224526,50328675,James Arthur,Car's Outside
Olivia Rodrigo - good 4 u,482,80.0,2,(x31),361593,50250028,Olivia Rodrigo,good 4 u
gins&melodies - LUV DRUG,299,,24,,286818,50214898,gins&melodies,LUV DRUG
PDL - Pauwi Nako,663,104.0,1,(x23),283298,49983691,PDL,Pauwi Nako
Young Blood Neet - ILY,198,,21,,361939,49743569,Young Blood Neet,ILY
CK YG - Silly Hoes,298,,13,,291540,49728249,CK YG,Silly Hoes
Silent Sanctuary - Kundiman,871,,77,,134406,49473298,Silent Sanctuary,Kundiman
Dua Lipa - Levitating,644,13.0,6,,173924,49275909,Dua Lipa,Levitating
Mark Carpio - Hiling,1183,,29,,77938,49042704,Mark Carpio,Hiling
Realest Cram - So Fine,319,,21,,278445,48842777,Realest Cram,So Fine
Zedd - The Middle,740,117.0,2,(x10),175082,48813625,Zedd,The Middle
Camila Cabello - Havana,554,145.0,1,(x40),251159,48575418,Camila Cabello,Havana
Emman - Teka Lang,553,172.0,1,(x10),377944,48454132,Emman,Teka Lang
Zack Tabudlo - Give Me Your Forever,617,,21,,131654,48427121,Zack Tabudlo,Give Me Your Forever
South Border - With a Smile,1662,,52,,48254,48112859,South Border,With a Smile
Rico Blanco - You'll Be Safe Here,277,,30,,267534,48087003,Rico Blanco,You'll Be Safe Here
Jason Mraz - Lucky,2083,,44,,40937,47769829,Jason Mraz,Lucky
Coldplay - The Scientist,1589,,11,,197288,47716221,Coldplay,The Scientist
